key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
739,"e3eb","ex2/02_est_e3/evt/e3eb/level/e3eb",1,"오사드","오사드","도마 도읍지","e3eb/00","LoadingImage#10",0,"TerritoryIntendedUse#15","",False,84,False,0,True,False,False,False,"BGMSituation#1215",,,,"QuestBattle#0","나마이 마을",-1,0,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
740,"g3e4_2","ex2/01_gyr_g3/evt/g3e4/level/g3e4",1,"기라바니아","기라바니아","알라미고 왕궁 옥상정원","g3e4/00","LoadingImage#12",0,"TerritoryIntendedUse#7","",False,0,False,0,True,False,False,False,"music/ex2/BGM_EX2_Event_05.scd",,,,"QuestBattle#0","알라미고인 거주구",-1,0,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
741,"f1e9","ffxiv/fst_f1/evt/f1e9/level/f1e9",1,"검은장막 숲","검은장막 숲","열두 신 대성당","f1e9/00","LoadingImage#3",2,"TerritoryIntendedUse#34","발렌티온 예식장",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
742,"e3d5","ex2/02_est_e3/dun/e3d5/level/e3d5",1,"오사드","오사드","지옥뚜껑","e3d5/00","LoadingImage#10",2,"TerritoryIntendedUse#3","지옥뚜껑",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,273,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
743,"a2d4","ex1/03_abr_a2/dun/a2d4/level/a2d4",1,"아발라시아","아발라시아","무한연속 박물함","a2d4/01","LoadingImage#7",2,"TerritoryIntendedUse#3","무한연속 박물함(어려움)",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,274,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
744,"e3e7","ex2/02_est_e3/evt/e3e7/level/e3e7",1,"오사드","오사드","귀연관","e3e7/00","LoadingImage#10",0,"TerritoryIntendedUse#15","",False,0,False,0,True,False,False,False,"music/ffxiv/BGM_Field_Lim_Ninja.scd",,,"ArrayEventHandler#853783","QuestBattle#0","나마이 마을",-1,0,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
745,"","",0,"","","","","LoadingImage#0",0,"TerritoryIntendedUse#0","",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"신생 에오르제아",0,0,0,"",False,False,0,False,False,False,False,False,False,0,False,False
746,"e3fb","ex2/02_est_e3/fld/e3fb/level/e3fb",1,"오사드","오사드","하얀 제왕의 대숲","e3fb/00","LoadingImage#10",2,"TerritoryIntendedUse#10","백호 토벌전",True,93,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,269,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
747,"","",0,"","","","","LoadingImage#0",0,"TerritoryIntendedUse#0","",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"신생 에오르제아",0,0,0,"",False,False,0,False,False,False,False,False,False,0,False,False
748,"z3o7","ex2/05_zon_z3/ome/z3o7/level/z3o7",1,"기라바니아","기라바니아","피험세계 시그마 V1.0","z3o7/01","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 시그마편 1",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,277,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
749,"z3o8","ex2/05_zon_z3/ome/z3o8/level/z3o8",1,"기라바니아","기라바니아","피험세계 시그마 V2.0","z3o8/00","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 시그마편 2",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,275,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
750,"z3o9","ex2/05_zon_z3/ome/z3o9/level/z3o9",1,"기라바니아","기라바니아","피험세계 시그마 V3.0","z3o9/00","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 시그마편 3",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,266,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
751,"z3oa","ex2/05_zon_z3/ome/z3oa/level/z3oa",1,"기라바니아","기라바니아","피험세계 시그마 V4.0","z3oa/00","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 시그마편 4",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,271,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
752,"z3o7_2","ex2/05_zon_z3/ome/z3o7/level/z3o7",1,"기라바니아","기라바니아","피험세계 시그마 V1.0","z3o7/01","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 시그마편(영웅) 1",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,278,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
753,"z3o8_2","ex2/05_zon_z3/ome/z3o8/level/z3o8",1,"기라바니아","기라바니아","피험세계 시그마 V2.0","z3o8/00","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 시그마편(영웅) 2",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,276,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
754,"z3o9_2","ex2/05_zon_z3/ome/z3o9/level/z3o9",1,"기라바니아","기라바니아","피험세계 시그마 V3.0","z3o9/00","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 시그마편(영웅) 3",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,267,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
755,"z3oa_2","ex2/05_zon_z3/ome/z3oa/level/z3oa",1,"기라바니아","기라바니아","피험세계 시그마 V4.0","z3oa/00","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 시그마편(영웅) 4",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,272,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
756,"z3e5","ex2/05_zon_z3/ome/z3o6/level/z3o6",1,"기라바니아","기라바니아","차원의 틈","default/00","LoadingImage#9",0,"TerritoryIntendedUse#12","",False,92,False,0,True,False,False,False,"music/ex2/BGM_EX2_Omega_01.scd",,,"ArrayEventHandler#853777","QuestBattle#0","카스트룸 오리엔스",-1,0,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
757,"e0197","ex2/02_est_e3/fld/e3f1/level/e3f1",1,"오사드","오사드","홍옥해","e3f1/00","LoadingImage#10",3,"TerritoryIntendedUse#9","",False,83,False,0,True,False,False,False,"music/ffxiv/BGM_Event_Treacherous.scd",,,,"QuestBattle#181","",-1,0,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
758,"e3fb_2","ex2/02_est_e3/fld/e3fb/level/e3fb",1,"오사드","오사드","하얀 제왕의 대숲","e3fb/00","LoadingImage#10",2,"TerritoryIntendedUse#10","극 백호 토벌전",True,93,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,268,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
759,"e3ec","ex2/02_est_e3/evt/e3ec/level/e3ec",1,"오사드","오사드","도마 도읍지","e3ec/00","LoadingImage#10",0,"TerritoryIntendedUse#0","",False,84,False,0,True,False,True,False,"BGMSituation#1215",,,"ArrayEventHandler#853818","QuestBattle#0","도마 도읍지",-1,0,-1,False,"홍련의 해방자",0,22,0,"",False,True,0,False,False,False,False,False,True,0,False,False
760,"e0198","ex2/01_gyr_g3/fld/g3f1/level/g3f1",1,"기라바니아","기라바니아","기라바니아 변방지대","g3f1/00","LoadingImage#9",3,"TerritoryIntendedUse#9","",False,79,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#182","",-1,279,-1,False,"홍련의 해방자",0,12,0,"",False,True,0,False,False,True,False,False,True,0,False,False
761,"e3fc","ex2/02_est_e3/fld/e3fc/level/e3fc",1,"오사드","오사드","대초원의 사냥터","e3fc/00","LoadingImage#10",2,"TerritoryIntendedUse#10","리오레우스 수렵전",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,281,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
762,"e3fc_2","ex2/02_est_e3/fld/e3fc/level/e3fc",1,"오사드","오사드","대초원의 사냥터","e3fc/00","LoadingImage#10",2,"TerritoryIntendedUse#10","극 리오레우스 수렵전",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,282,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
763,"z3fb","ex2/05_zon_z3/fld/z3fb/level/z3fb",1,"???","","에우레카: 파고스 지대","z3fb/00","LoadingImage#1",3,"TerritoryIntendedUse#41","금단의 땅 에우레카: 파고스편",False,94,False,1,True,False,True,False,"music/ex2/BGM_EX2_EU_Field.scd",,,,"QuestBattle#0","",-1,0,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
764,"e3e8","ex2/02_est_e3/evt/e3e8/level/e3e8",1,"오사드","오사드","레이센 신사","e3e8/00","LoadingImage#10",0,"TerritoryIntendedUse#15","",False,0,False,0,True,False,False,False,"music/ex2/BGM_EX2_Field_Iroha.scd",,,"ArrayEventHandler#853789","QuestBattle#0","오노코로 섬",-1,0,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
765,"","",0,"","","","","LoadingImage#0",0,"TerritoryIntendedUse#0","",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"신생 에오르제아",0,0,0,"",False,False,0,False,False,False,False,False,False,0,False,False
766,"","",0,"","","","","LoadingImage#0",0,"TerritoryIntendedUse#0","",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"신생 에오르제아",0,0,0,"",False,False,0,False,False,False,False,False,False,0,False,False
767,"","",0,"","","","","LoadingImage#0",0,"TerritoryIntendedUse#0","",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"신생 에오르제아",0,0,0,"",False,False,0,False,False,False,False,False,False,0,False,False
768,"e3d6","ex2/02_est_e3/dun/e3d6/level/e3d6",1,"오사드","오사드","강엔 종묘","e3d6/01","LoadingImage#10",2,"TerritoryIntendedUse#3","강엔 종묘",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,312,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
769,"ec009","ex2/02_est_e3/evt/e3e9/level/e3e9",1,"오사드","오사드","영구 초토지대","default/00","LoadingImage#10",1,"TerritoryIntendedUse#29","'새벽'의 소년",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",1200,291,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
770,"e3c1","ex2/02_est_e3/cnt/e3c1/level/e3c1",1,"오사드","오사드","천궁탑","","LoadingImage#10",2,"TerritoryIntendedUse#31","",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,313,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
771,"e3c2","ex2/02_est_e3/cnt/e3c2/level/e3c2",1,"오사드","오사드","천궁탑","","LoadingImage#10",2,"TerritoryIntendedUse#31","",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,314,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
772,"e3c3","ex2/02_est_e3/cnt/e3c3/level/e3c3",1,"오사드","오사드","천궁탑","","LoadingImage#10",2,"TerritoryIntendedUse#31","",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,315,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
773,"e3c4","ex2/02_est_e3/cnt/e3c4/level/e3c4",1,"오사드","오사드","천궁탑","","LoadingImage#10",2,"TerritoryIntendedUse#31","",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,317,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
774,"e3c5","ex2/02_est_e3/cnt/e3c5/level/e3c5",1,"오사드","오사드","천궁탑","","LoadingImage#10",2,"TerritoryIntendedUse#31","",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,319,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
775,"e3c6","ex2/02_est_e3/cnt/e3c6/level/e3c6",1,"오사드","오사드","천궁탑","","LoadingImage#10",2,"TerritoryIntendedUse#31","",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,321,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
776,"z3r2","ex2/05_zon_z3/rad/z3r2/level/z3r2",1,"???","","리도르아나 대등대","z3r2/01","LoadingImage#1",2,"TerritoryIntendedUse#8","대등대 리도르아나",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,"ArrayEventHandler#853820","QuestBattle#0","",-1,0,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
777,"w1fz","ffxiv/wil_w1/fld/w1fz/level/w1fz",1,"???","","금절환상","w1fz/00","LoadingImage#1",2,"TerritoryIntendedUse#17","절 알테마 웨폰 파괴작전",False,26,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,292,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
778,"e3fd","ex2/02_est_e3/fld/e3fd/level/e3fd",1,"오사드","오사드","카스트룸 플루미니스","e3fd/00","LoadingImage#10",2,"TerritoryIntendedUse#10","츠쿠요미 토벌전",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,284,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
779,"e3fd_2","ex2/02_est_e3/fld/e3fd/level/e3fd",1,"오사드","오사드","카스트룸 플루미니스","e3fd/00","LoadingImage#10",2,"TerritoryIntendedUse#10","극 츠쿠요미 토벌전",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,283,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
780,"e3ed","ex2/02_est_e3/evt/e3ed/level/e3ed",1,"오사드","오사드","천궁탑","default/00","LoadingImage#10",0,"TerritoryIntendedUse#12","",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","오노코로 섬",-1,0,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
781,"e0199","ex2/02_est_e3/evt/e3e8/level/e3e8",1,"오사드","오사드","레이센 신사 참뱃길","default/00","LoadingImage#10",3,"TerritoryIntendedUse#9","",False,0,False,0,True,False,False,False,"music/ex2/BGM_EX2_Boss_Battle_01.scd",,,,"QuestBattle#183","",-1,290,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,True,False,False,True,0,False,False
782,"e3c3_2","ex2/02_est_e3/cnt/e3c3/level/e3c3",1,"오사드","오사드","천궁탑","","LoadingImage#10",2,"TerritoryIntendedUse#31","",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,316,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
783,"e3c4_2","ex2/02_est_e3/cnt/e3c4/level/e3c4",1,"오사드","오사드","천궁탑","","LoadingImage#10",2,"TerritoryIntendedUse#31","",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,318,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
784,"e3c5_2","ex2/02_est_e3/cnt/e3c5/level/e3c5",1,"오사드","오사드","천궁탑","","LoadingImage#10",2,"TerritoryIntendedUse#31","",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,320,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
785,"e3c6_2","ex2/02_est_e3/cnt/e3c6/level/e3c6",1,"오사드","오사드","천궁탑","","LoadingImage#10",2,"TerritoryIntendedUse#31","",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,322,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
786,"e3ee","ex2/02_est_e3/evt/e3ee/level/e3ee",1,"오사드","오사드","카스트룸 플루미니스","e3ee/00","LoadingImage#10",0,"TerritoryIntendedUse#15","",False,0,False,0,True,False,False,False,,,,"ArrayEventHandler#853822","QuestBattle#0","나마이 마을",-1,0,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
787,"z3r2_event","ex2/05_zon_z3/rad/z3r2/level/z3r2",1,"???","","리도르아나 대폭포","default/00","LoadingImage#1",0,"TerritoryIntendedUse#15","",False,0,False,0,True,False,False,False,"music/ex2/BGM_EX2_Rti_13.scd",,,"ArrayEventHandler#853826","QuestBattle#0","쿠가네",-1,0,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
788,"d2d9","ex1/02_dra_d2/dun/d2d9/level/d2d9",1,"드라바니아","드라바니아","성 모샨 식물원","d2d9/01","LoadingImage#8",2,"TerritoryIntendedUse#3","성 모샨 식물원(어려움)",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,333,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
789,"","",0,"","","","","LoadingImage#0",0,"TerritoryIntendedUse#0","",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"신생 에오르제아",0,0,0,"",False,False,0,False,False,False,False,False,False,0,False,False
790,"w1t1_5th","ffxiv/wil_w1/twn/w1t1/level/w1t1",1,"다날란","울다하","울다하 날 회랑","w1t1/01","LoadingImage#4",3,"TerritoryIntendedUse#43","신생제 군사훈련",False,95,True,0,True,False,False,False,"music/ffxiv/BGM_Season_Answers.scd",,,"ArrayEventHandler#852086","QuestBattle#0","울다하 날 회랑",-1,0,2,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
791,"w1p1","ffxiv/pvp_xx/pvp/w1p1/level/w1p1",4,"다날란","늑대우리","숨겨진 보루","w1p1/00","LoadingImage#4",2,"TerritoryIntendedUse#39","숨겨진 보루(기공전)",False,0,False,0,True,False,True,True,"BGMSituation#1001",,,,"QuestBattle#0","",-1,355,-1,True,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
792,"w1eg","ffxiv/wil_w1/evt/w1eg/level/w1eg",1,"다날란","골드 소서","벨라흐디아 유적풍 특설 경기장","default/00","LoadingImage#4",3,"TerritoryIntendedUse#44","뛰어라! 점핑 운동회",False,0,False,0,True,False,False,False,"music/ffxiv/BGM_GlodSaucer_GATE.scd",,,,"QuestBattle#0","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
793,"","",0,"","","","","LoadingImage#0",0,"TerritoryIntendedUse#0","",False,0,False,0,False,False,False,False,"",,,,"QuestBattle#0","",0,0,0,False,"신생 에오르제아",0,0,0,"",False,False,0,False,False,False,False,False,False,0,False,False
794,"o3c2","ex2/03_ocn_o3/cnt/o3c2/level/o3c2",1,"???","","우즈네어 운하 제전","o3c2/00","LoadingImage#1",3,"TerritoryIntendedUse#33","보물고 우즈네어 운하 제전",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,341,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
795,"z3fc","ex2/05_zon_z3/fld/z3fc/level/z3fc",1,"???","","에우레카: 피로스 지대","z3fc/00","LoadingImage#1",3,"TerritoryIntendedUse#41","금단의 땅 에우레카: 피로스편",False,96,False,1,True,False,True,False,"music/ex2/BGM_EX2_EU_Field.scd",,,,"QuestBattle#0","",-1,0,-1,False,"홍련의 해방자",0,23,0,"",False,True,0,False,False,False,False,False,True,0,False,False
796,"w1tz","ffxiv/wil_w1/twn/w1tz/level/w1tz",1,"다날란","울다하","청공 투기장","w1tz/00","LoadingImage#4",1,"TerritoryIntendedUse#45","데뷔전",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
797,"ec010","ex2/02_est_e3/fld/e3f3/level/e3f3",1,"오사드","오사드","아짐 대초원","e3f3/00","LoadingImage#10",1,"TerritoryIntendedUse#29","쐐기돌 동굴",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",1000,336,-1,False,"홍련의 해방자",0,17,0,"",False,True,0,False,False,True,False,False,True,0,False,False
798,"z3oc","ex2/05_zon_z3/ome/z3oc/level/z3oc",1,"기라바니아","기라바니아","피험세계 프사이 V1.0","z3oc/00","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 알파편 1",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,331,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
799,"z3od","ex2/05_zon_z3/ome/z3od/level/z3od",1,"기라바니아","기라바니아","피험세계 프사이 V2.0","z3od/00","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 알파편 2",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,337,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
800,"z3oe","ex2/05_zon_z3/ome/z3oe/level/z3oe",1,"기라바니아","기라바니아","차원의 틈","z3oe/00","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 알파편 3",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,339,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
801,"z3of","ex2/05_zon_z3/ome/z3of/level/z3of",1,"기라바니아","기라바니아","차원의 틈","z3of/00","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 알파편 4",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,328,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
802,"z3oc_2","ex2/05_zon_z3/ome/z3oc/level/z3oc",1,"기라바니아","기라바니아","피험세계 프사이 V1.0","z3oc/00","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 알파편(영웅) 1",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,332,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
803,"z3od_2","ex2/05_zon_z3/ome/z3od/level/z3od",1,"기라바니아","기라바니아","피험세계 프사이 V2.0","z3od/00","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 알파편(영웅) 2",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,338,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
804,"z3oe_2","ex2/05_zon_z3/ome/z3oe/level/z3oe",1,"기라바니아","기라바니아","차원의 틈","z3oe/00","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 알파편(영웅) 3",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,340,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
805,"z3of_2","ex2/05_zon_z3/ome/z3of/level/z3of",1,"기라바니아","기라바니아","차원의 틈","z3of/00","LoadingImage#9",2,"TerritoryIntendedUse#17","차원의 틈 오메가: 알파편(영웅) 4",False,92,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,329,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
806,"e3ff","ex2/02_est_e3/fld/e3ff/level/e3ff",1,"오사드","오사드","쿠가네 대교","e3ff/00","LoadingImage#10",2,"TerritoryIntendedUse#10","진 요우진보 토벌전",False,0,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,327,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
807,"z3e8","ex2/05_zon_z3/ome/z3ob/level/z3ob",1,"기라바니아","기라바니아","차원의 틈","default/00","LoadingImage#9",0,"TerritoryIntendedUse#12","",False,92,False,0,True,False,False,False,"music/ex2/BGM_EX2_Omega_01.scd",,,"ArrayEventHandler#853842","QuestBattle#0","카스트룸 오리엔스",-1,0,-1,False,"홍련의 해방자",0,24,0,"",False,True,0,False,False,False,False,False,True,0,False,False
808,"z3e9","ex2/05_zon_z3/ome/z3of/level/z3of",1,"기라바니아","기라바니아","차원의 틈","default/00","LoadingImage#9",0,"TerritoryIntendedUse#15","",False,92,False,0,True,False,False,False,"music/ex2/BGM_EX2_Omega_01.scd",,,"ArrayEventHandler#853847","QuestBattle#0","카스트룸 오리엔스",-1,0,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
809,"f1d9_event","ffxiv/fst_f1/dun/f1d9/level/f1d9",1,"검은장막 숲","검은장막 숲","유령의 집","f1d9/01","LoadingImage#3",0,"TerritoryIntendedUse#32","",False,0,False,0,True,False,True,False,"music/ffxiv/BGM_Season_HalloweenD.scd",,,,"QuestBattle#0","굽은가지 목장",-1,0,-1,False,"신생 에오르제아",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
810,"e3fe","ex2/02_est_e3/fld/e3fe/level/e3fe",1,"오사드","오사드","지옥받침","e3fe/00","LoadingImage#10",2,"TerritoryIntendedUse#10","주작 토벌전",False,98,False,0,True,False,False,False,"BGMSituation#1001",,,,"QuestBattle#0","",-1,334,-1,False,"홍련의 해방자",0,0,0,"",False,True,0,False,False,False,False,False,True,0,False,False
